키워드,제목,원문링크,발행일(KST),수집시각(KST),출처
한국산업인력공단,'불합격이 합격으로' 노무사 시험 논란 산업인력공단 '기관 경고' - 노컷뉴스,https://news.google.com/rss/articles/CBMiYkFVX3lxTE1GMThtNDdYb2h6ajNRUEk3dXk0aGtjLTlqSV9kYndNV1hhbzhBTDhTdFJSTTVJNGd0Q2dDbDBBUkJSaW5qTDlWR1VYNTM3TUVMUnAzRTllRElsMmlQVXNqbVFB?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-20 14:17,2025-10-30 14:01,news.google.com
한국산업인력공단,한국산업인력공단 '2025 우수 순력기술자'에 제주 3명 선정 - 헤드라인제주,https://news.google.com/rss/articles/CBMic0FVX3lxTE9qU0pmUEw0cjh5NHlydjUyODFZX2tKVTF2V2NtbWhYSGM0TkMya3NhMWpLdVN1NEdxaE1hQVFnNHJTOFJWZ2YxcVFOR2FUd1ZrZm1ObTFYNVVMdTBHLWltNUxCR3ktSnJXSFYyRFhMdEJKazg?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-12 16:00,2025-10-30 14:01,news.google.com
한국산업인력공단,"한국산업인력공단 경인지역본부, 직업능력의 달 인적자원개발 컨퍼런스 개최 - 중부일보",https://news.google.com/rss/articles/CBMib0FVX3lxTFBWVXNKaUM4WTd5ZGt6ZE9hQUEwMmZsQVRTelFPUmVDRW4wMDNMYmRHLWpLaFhsLXowMEdNQWdUdFk0QlB1ZDhiNHV0bVZLSVc3OTlVZ2xiYnBnblpiX3QtZEdSbkhsakdmVGV4NWEzRQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-11 16:00,2025-10-30 14:01,news.google.com
한국산업인력공단,"[단독]노동부, 산업인력공단 감사 나선다…노무사 시험오류 ‘은폐’ 의혹 파헤친다 - v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE1BLWg4bW5qSUF5WHNfVEI0Y3JDbFh0TVFySzBlTGs0bms1X0RSV1Fub2hPX0dySEdKTERBUENMd0pmRV9CZS1IbjYtZ1pzaHM?oc=5&hl=en-US&gl=US&ceid=US:en,2025-08-22 16:00,2025-10-30 14:01,news.google.com
한국산업인력공단,"산업인력공단, 노무사 이어 또 자격시험 오류…이번엔 쉬쉬 - 위메이크뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE51OFpyZzliQUNyYUxhWVF0amhVZUNfVjhfZl9jRC0xWDlrZ2hnMHFKR3dNYnBPbnZ5NllseUx1N2hRQU5mdjZWbDJUdlFCdjlvZGstVUNCSUp1d1k?oc=5&hl=en-US&gl=US&ceid=US:en,2025-08-28 16:00,2025-10-30 14:01,news.google.com
한국산업인력공단,"한국산업인력공단, 추석맞이 어르신 후원물품 전달 - 경상일보",https://news.google.com/rss/articles/CBMibEFVX3lxTE14UjNpRmZZUFdXSHp2ZWlDeW14bmxHdmZMSGxlTjdHQkkyU3o4TWFqR0t1eUdzQ2h3RUpaRFJZWEpKRkJzYTNMU1JZUzl5X3JMYWtmNF9oNC1pVXgtaVllWFE3SHZYc2tyb3BlTg?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-02 10:19,2025-10-30 14:01,news.google.com
한국산업인력공단,"김형동 의원 “시험부실 반복, 산업인력공단 자정 기능 마비” - 데일리한국",https://news.google.com/rss/articles/CBMib0FVX3lxTFA4X0hJdFlHR3U0R0RWSGp2SDZwLWt0OFlERG9wUHVhYnU2dHpwbWhOYkNqTHUxMEFlRFhma0dOd3pnQWpyQzRESjg5Ykhuc003MDZieXhOb2ZXTUZOMlhwVE9FQkswcnpQMTM5VkJSb9IBc0FVX3lxTE8wNUlvMmNkLWNMWFJqeFFYR01ZZDZGZVRIeEZxWExwdWtlNUJLWkoxakg3NjlINDlhX3E1VVFKb3dCVHRUVUFud3Z1dnowckNBcTVBc1RGSGdDeEQtQmlVWHN6STVjRzFRcUVxZndXTEFpWkk?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-22 10:01,2025-10-30 14:01,news.google.com
한국산업인력공단,"고용노동부 공공기관 브랜드평판 10월 1위 한국산업인력공단, 2위 근로복지공단, 3위 한국장애인고용공단 - 핀포인트뉴스",https://news.google.com/rss/articles/CBMic0FVX3lxTE9Tdk5qS3R6MjktYXVwMEJWRVUwbWZmSnZoMHV6U1BMVk5NSVZZRnpjQ2p0Y0ZsMjVqcWxNclJKZkt1Nm56SFRpTkVYV2MzcGJNNUhjSHdNSDV1czR5UWlObHdWd1RpOFRRS3BjSS1MVXhULU3SAXdBVV95cUxNS3lWeHo3ZUZibmdRTkJQRFljREZkVWs1d3VVMjBzZHdwM3BUX3FRZnEweFNmMmdtdVZqSFJoaTNmdXhfMUVWdTVReTRNd1Y1OFY3Y1BpRWlhaERNN3RTNUZPMVNMaEVDbVBLek9tSXRablRhTDJZQQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-21 07:27,2025-10-30 14:01,news.google.com
한국산업인력공단,"산업인력공단, 건설기계운전·건설 배관 분야 국가기술자격 정보집 발간 - 기계신문",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5tNXA2VzFRbHd1TkRZd2swZ0ZwdWVQYkpKM19qWVd6eXlaTXBnOXRjOE5LZkV3UHdMLUNkSW1wYkNXYi1jRy1CbFRla2NHak94c2dsSUFBV0V3U3YwX3BBNTJpa29WOU0?oc=5&hl=en-US&gl=US&ceid=US:en,2025-06-30 16:00,2025-10-30 14:01,news.google.com
고용노동부,"김영훈 노동장관 “새벽배송 제한, 일자리·소비자 영향 신중히 검토해야” - 조선비즈 - Chosun Biz",https://news.google.com/rss/articles/CBMiigFBVV95cUxPM1R2SVZRQm1TLWlHNkdXTWNmSW5zYWllZGpna0tyWE1UdjBPTHU5Rm9KM0s2YjZ4Q2R0Z2FoOHh1ak5ueWR6LUNxdzllQklVa0dqcEptb3BUTzN4NTY3T3MySWRFSTltWjBRdzFPZGQ2QW5vbTBSWmROcHk3cjZVZWdLZXhRb1A4ZEHSAZ4BQVVfeXFMTkxjSFFYVVFpdnM3Rk8tYlVjb2IzWjl3UGoyOWFQYklGcEM0VTA3dzNQcGpiY0doMXA2Z0hONFBRdzU1bjJpQmt1WkI4M0Y2alJsc2ZVS3IyWC1PZjdaM3pZMFNLdzlWSms0dTgxMVBXXzRFWjZTS0l6bFRFTlNYSkJncjlFMzh4QUhBRUFuVG41Q0wtdVZua3JhVDUyTUE?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-30 13:13,2025-10-30 14:01,news.google.com
한국산업인력공단,"한국산업인력공단 경인지역본부, ESG경영실천을 위한 ‘WE너지’행사 개최 - 경인일보",https://news.google.com/rss/articles/CBMiUkFVX3lxTE5rMjNQWUgwME5mM0FkUzZJelJYcUlEWTlPWUNFRXdmNmRrSjhFRWRRTkFFREhCQTc1c3BqZHBDLTBYTXluSVd3dEZ6dU5iejQtd2c?oc=5&hl=en-US&gl=US&ceid=US:en,2025-08-13 16:00,2025-10-30 14:01,news.google.com
한국산업인력공단,"한국산업인력공단, 더 강화된 ‘울산-지역상생 프로젝트’ 시즌2 추진 - 한국경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1tdUU1VUx6cHlUTUxJRFJlam1ZUGJpdHJ2Y29rVWRPako0ZTItZ1pzeWVjaGY3N0pRUWhrOHgyS0xhaHlLU25OLXdVcTR2R2hGbDZLem9KRE1MZ9IBVEFVX3lxTE5MelllbEc0LXEwZzlkM2ttOXliUEdORm9OQnVmZFpncExGTDNyenYzTFVZUEV3RFNobGxxQy0tUWRIX1ktOHYwTVlBaTN0SWRpakpScw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-04-07 16:00,2025-10-30 14:01,news.google.com
한국산업인력공단,5년간 시험사고 11건 중 7건 무징계...산업인력공단 관리체계 ‘도마 위’ - 더퍼블릭,https://news.google.com/rss/articles/CBMia0FVX3lxTFBucW53NE8yS2pjbXdGekdvSnJfVmU1RXRJWE1vb2NjNEg2VERtRWhLYmFhU3g1ZFNpRnJyRDA3OXQzNVJvVFNrQ1BQVVRFYXlKTkk0bDJUaS1RNWZsRi1xMGdvQThVSFFKRVJN0gFvQVVfeXFMTzZHSV9KMWRCUWhxZDF1MUk4dXhzNFlKX3NSOFdTbncwb1k2MWJFNkM4VWEyd0hod0oyMjdCTkhuaTY5dGZDWEYyZ1VPbDExTU4zWXlHQmYydzRHWEVzWURyc3ExT0xWR2JTT3lkUkVj?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-21 18:40,2025-10-30 14:01,news.google.com
한국산업인력공단,"산인공 ‘부당노동행위’ 판정, 노조 “경영진 퇴진 요구할 것” - 참여와혁신",https://news.google.com/rss/articles/CBMibkFVX3lxTE91QXp6b0NPZko3YmtFeFEyeVhRR1daWEZyUndLMWRDMGs5RGU1UnE4UE5FT2tkWWl6NG9tMlFJNVk3RURhR2xFSnZHakJlSi1zSkRJVHNiTm1UNUdMbWxEV0JQWGZmS3IzZC1yWWh3?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-05 16:00,2025-10-30 14:01,news.google.com
한국산업인력공단,"산업인력공단, 해외 경험 복귀청년 국내 재취업 지원 - 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE0tUW8ya0tlSnpVM3Q1bG96VmhRS0RTTVg5Njl4QnVYelpzbXNCcmVOZFh5aTdhbFAwaVFVTmVwT2UxMEVKRHZWOUpPSUNkY1dKOVVxMGxNcTVMYTTSAWBBVV95cUxPTUJRUm9kRFVNTWEzclhzWS1QNl92Y0VYU3ZlYy14RFlBUnE4UjViQ2xaN0xqaEU2aUUwc01qcGxqZXFVTXkyb1Q5VGdYR3dkM05VdEJobldNZjFsaVZmcms?oc=5&hl=en-US&gl=US&ceid=US:en,2025-06-05 16:00,2025-10-30 14:01,news.google.com
한국산업인력공단,"“경기북부 기업 직업능력개발 해법 모색” 산업인력공단 경기북부, 유관기관과 간담회 - 경기일보",https://news.google.com/rss/articles/CBMiW0FVX3lxTE96cVlldHpsVy1taWZ0YzNzT0Frb2otaWF1TFhIWVFfNDliNlVRX091VTkzd25HNFFyal9ZNFFBQ19hazZYY0ExSjB1NHRRMVlHZHNRZGY4U2NCNE0?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-17 16:00,2025-10-30 14:01,news.google.com
한국산업인력공단,"한국산업인력공단, 고교생 근로자 위한 VR 안전교육 진행 - 한국대학신문",https://news.google.com/rss/articles/CBMiZkFVX3lxTFBLdmJhZXh6WXZTWjhwaFRvUFIxM1I2Qk1Ea3pJa0Fldk44eHVxU2tJSlNYNWtIM0xXdnItNEF0OERNZGt2RlZxWXZyeEVMQUhCSnZzYlNOeE9xQmowZVJKZ2g0R1ZWdw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-05-08 16:00,2025-10-30 14:01,news.google.com
한국산업인력공단,[국감]답변하는 이우영 한국산업인력공단 이사장 - 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTE90YVE2Q0FEYzB3am1aT0VkSjA2X1dDdGFtMG41UjB6T08zYTFVZklBa3pTTUZtNERWNGpLdUd0N1dmYVE4bDc1ODhLSlNVU3dVQURr?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-21 16:00,2025-10-30 14:01,news.google.com
한국산업인력공단,[인사] 한국산업인력공단 - 연합뉴스,https://news.google.com/rss/articles/CBMiW0FVX3lxTE14NXlRX1VIZk1Wd1ZtelFGZFdnWklMamhQRllNREFHYjB6VUlyNjJtc2dNbi1tNmV4RmptYVVQZE1MakhOd0RVeS1Pemt3ZnZnTjJMN01FWHFta1nSAWBBVV95cUxOOUpYQUxiLUR6OUJBQmZ0eGd3MXYyU0pKZm9FZmdZTmw3LTJDcG93MThiRWNLdTk0YzRuanhxQmpUZlVzOC1NS29zQ2N4Q3FaTXBlX3htNHlvNjJDQnJnVEU?oc=5&hl=en-US&gl=US&ceid=US:en,2024-12-30 17:00,2025-10-30 14:01,news.google.com
한국산업인력공단,"산업인력공단, 인공지능 전환 본격화…대국민 서비스 확대 - 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE11ZzZCSlpFYzVIOTZhR29peTlLS09kc0JZbnM3cVpfLXp5ckVVSGVMX3FTaV9ibHdCY1gwbHRHN2pLaWFjeVZzMy1vRXR1U25sVWVDVnBVZnVJUjZ0azFGatIBeEFVX3lxTE1Qc0xUZmRodm9jT2NkRXQwY29IX3JBOVlBNk5Hd2ExS3ZRUTJLQlJDVE1wTXRocWpFaWJaZzJOb0RhQW1WUG9MYTJ0c3NyWWhfZFFJZG85UEFnMVlUVW52MkRIemQ4Uk9Gc0t5dHI4Q0VVVFVJTm9qMQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-23 16:00,2025-10-30 14:01,news.google.com
한국산업인력공단,"한국산업인력공단 경북서부지사, 미래 유망 분야 국가기술자격 TOP 12 소개 - 데일리대구경북뉴스",https://news.google.com/rss/articles/CBMiZEFVX3lxTE52d2ZJZU1ZcmcxRXhCcHdqcHFHMGRVSVJGRThZeEFFSEpPTGlwcGhYRFhYU3hZM1ZPc3hfbk52dnNrUjR4OE1YSE5JYmdLb2QteDNfYUlka1AtRjFiVldGRTlNdVo?oc=5&hl=en-US&gl=US&ceid=US:en,2025-06-19 16:00,2025-10-30 14:01,news.google.com
한국산업인력공단,"[조은소식]한국산업인력공단 부산남부지사, 도시철도 연계 ‘부산디지털국가자격시험센터' 구축 - 인터넷조은뉴스",https://news.google.com/rss/articles/CBMiY0FVX3lxTFBNV1ZndFhHaUhvSm5ieWg3WjMyUVRtM28xeWxraFR5YjRybEVPSlFsX1FERzVyanh0aUNXOUlUcW42b0lxMkRBR0xLaC1tbXJoSmRuaHJLZjZkRVRTOGwzOEh4RQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-08-01 16:00,2025-10-30 14:01,news.google.com
한국산업인력공단,"한국산업인력공단, 충남 첫 '천안디지털국가자격시험센터' 개소 - 로컬투데이",https://news.google.com/rss/articles/CBMicEFVX3lxTE1WWXhSbmpSWWkwLWM1R3c1Z2luNkdJWWk1emk1MmUtazBFODF5SDBQOFJvRUlpME9qSzl1SnlIZUFqOVFXcmtFaEZ1WnVJQnVqQXFsM19uV0cwMTJHLUY3ZmhCZ1VHVjNnamZ4VVd2OGc?oc=5&hl=en-US&gl=US&ceid=US:en,2025-05-27 16:00,2025-10-30 14:01,news.google.com
한국산업인력공단,"국가기술자격시험, 청년이라면 반값에 응시 - 대한민국 정책브리핑",https://news.google.com/rss/articles/CBMiakFVX3lxTFA3X2Zha3I2UlJWVjdvU1FFLXNkR1ZtOE5hVmtFTkk4alpwbElMRHV0WnRGWjhfU202ZGJfM3lTejhkXzh5eTNkR1Awc3I2SUpSNmZWYkExVEhHTy1oTERPdVBfaTRidFZuSGc?oc=5&hl=en-US&gl=US&ceid=US:en,2025-05-13 16:00,2025-10-30 14:01,news.google.com
한국산업인력공단,"한국산업인력공단, '상생형 직업훈련 모델' 인적자원개발컨소시엄 25주년…산업 생태계 혁신 선도 - 한국경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1nUERmRTZaRllFZG1iWC1HOUV4T21PQll5dnNWZkU3Z0NsQ3VYVVFTV09CcXFqTDljTkUwYVdGbmQ0emRlR3NQbFRzeHc0b1E1eWowYko2elRlQdIBVEFVX3lxTFAtNmw2dXdnOGRtd040MklmRzUzdlprSkx3ZGZtWk1ITS1kQ3RTRDUzOUFjZXVuYUlndjBsdEI5V2o4clQyQ1ptdDhta0MzTTQwM0FHWA?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-29 15:50,2025-10-30 14:01,news.google.com
한국산업인력공단,"한국산업인력공단 충남지사, 외국인근로자 대상 안전체험활동 진행 - 동양뉴스",https://news.google.com/rss/articles/CBMiakFVX3lxTFBIZ0d3QXlUbUNJN0tuUHp2bEV0RmladHRhMi1GbjZDSERQdi1lWUEyQk45N1R4U3RYTml2dkxlLWg4clJSaVNSNTJUQlZscnlFUmhCRF9QX2tGZm80bWhtWnNJRm1ILUtkNHc?oc=5&hl=en-US&gl=US&ceid=US:en,2025-09-19 16:00,2025-10-30 14:01,news.google.com
한국산업인력공단,'불합격이 합격으로' 노무사 시험 논란 산업인력공단 '기관 경고' - 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTFBMZjJONjJnbU16dWV4SXRJS01CbEdCXzhFVnBkbmJ2eXpTaGZFUjlVaFAzc2lLY2lNM3p4NFZVVklOY1dfcWEzcXQ3LWRvU3hzMzhV?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-20 16:00,2025-10-30 14:01,news.google.com
고용노동부,"노동장관, 尹 '산재카르텔' 조사에 ""산재노동자 상처 준 점 사과"" - 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5iYkZkUVY2OGt2Z1o5S2E2SkJVU3NvSm1DTzRTY0JPSlQyenU3aWVKZ2xPdFJhUDNsSTc3MGZJYVFMTWJFaWZxSlEzaEdxVWFWZmJxaVpRNHZpWlZkaVBjatIBeEFVX3lxTE5DMUMzQndGcHpDV0RVd2V5dktGa2RCbE1Xcll0MWpBX0dueG9BQzZlSU5RbENvdTFmTzE3Nkd1X1JXR2VPa0ItbkRTRl9iZ3ZPSFJPWGM3Z0xyTmxPZ1MwdWxBRF9MTExndTVKU0FVcVhIcm80SGNmeQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-30 12:13,2025-10-30 14:01,news.google.com
고용노동부,"노동부 창원지청, 11월 소규모 건설현장 집중 점검.…'추락사고' 막는다 - 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE44cHlEelpkaWJyYXpUZXV6WEU0RDktdk1hVndmMWVGZk5Ebnc0QWJhV2NDUUcyWF9nYldONlMwam9ac0kwRENKWTlqMldFdEI5N1dvczB3SGxOZGxkRlV4dtIBeEFVX3lxTFA4LVd1M2FvbjJsaElodlBSMTJRSFF2Zm5nRjhZTUJuUEdJZGlMcGtreGZ6TTI4eE9RT2RBT2p6UFAzVWpnRUctVFZLNHNBS1hUb3FLWGxjSDNsVi1FSFRfZllVcE90UjBrUFZqZ0otV3NpQUw5dHliaQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-30 10:41,2025-10-30 14:01,news.google.com
고용노동부,런던베이글뮤지엄 과로사 의혹에 기획 근로감독 나선 고용노동부 - 뉴닉,https://news.google.com/rss/articles/CBMiU0FVX3lxTFAtOENvcndKY3lfcUxQNnFCUXF3bTFGd25QQXM5Q0NLUXBZTkxMY1otckw4cGZUS0J0RFdvMEZLa2dJVi02eHFBaGpIUF9KbVplX0FV?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-29 17:00,2025-10-30 14:01,news.google.com
고용노동부,과로사 의혹 '런베뮤'에…고용노동부 장관도 칼 빼 들었다 - 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTE1qckNNQ0N4Qnd5SWdJM0RacWxkaDZvTTJlVVNoekpROWxaT3p5cUpDZlptb2p0MWoyYUpISVVNR0ladmJTa0MxNVp3YV9UWWlkYmxV?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-30 13:17,2025-10-30 14:01,news.google.com
고용노동부,"노동장관 ""한미 무역협상, 국내 일자리에 미칠 영향 잘 살필 것"" - 뉴시스",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBNSGpyOFB4U2RwYnQ2YXozM3VMQUdvc0t3UEZ2NllIa19qNGpmblVMc2g5Z2ppMEF5LWFQRXhyNUpveHVEY2tPT3V4UGU1dkhUNk9TNkt6bTFYUEI3QkgwNtIBeEFVX3lxTFBVYVBGdjR4eVZCWWZsdVloNlo1RmFnNXU0dzdlaVF3ZFRvS3J1cEpQWFNrODk2cmtmcXFuc21aRUVGckxkbXA4aXRSay1oVlFOWkMzQ0pWc3NZRXR2YzZDM2VqVEx2eDc1NEZUcHRJTXRXWVMyc2JMRg?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-30 12:54,2025-10-30 14:01,news.google.com
고용노동부,[국감]김영훈 고용노동부 장관 답변 - 네이트,https://news.google.com/rss/articles/CBMibkFVX3lxTE1oUnh1WDRwWm95ZFlSSFBhZEhMNThqWnUwR0FDWlVhOGg3SFFXdjlIY0FxalVmOG1WRWNfX3I2TXI1Ui1GU0hDVTNKaVNmLVJ1UEQ2YjF1eWtBUmExLUxLMmZRenR4SVBZaU04ZndB?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-30 12:58,2025-10-30 14:01,news.google.com
고용노동부,산재 기업에 '영업이익 5% 과징금' 적용했더니…5200억 '폭탄' - 한국경제,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBIYWdVQTdYdnhtekpNbjJrX09Hc011My1fbDYxdmREdGhOZ1dfMVhGQjczdVFIaWRJWnhJbk1sRTJqQWJ3dTBVcjZRVm1mUjJwd1NNdUpBTmlvd9IBVEFVX3lxTE5CdnZuSGNIOUlyTTZnajNVS0xZVndVS3JjdzVjS1hpUFBxM3B4aHExZDJReUhZMmd4ZE10RUdZY0YyTVozYnBRR3Q3aEVQQ1hocEMwNg?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-30 06:00,2025-10-30 14:01,news.google.com
고용노동부,[단독] 대기업들 특별연장근로 남용…노동부는 ‘묻지마 인가’ - 한겨레,https://news.google.com/rss/articles/CBMiZEFVX3lxTFBKQlBtNlA2SkFiRkZMVXYyWm5NVUZXQnRoWmlNTDdaN053bHlGU2F3LXhtNF9JQ0hsNmRMNW9XMmVXNzVpdF80SW9kSkRjUWJ3NlBFN3llMEQxTVZrMkhsMEpJSEo?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-30 09:05,2025-10-30 14:01,news.google.com
고용노동부,"노동부·경찰, ‘6명 사상’ SK에너지 본사·울산공장 압수수색 - 조선비즈 - Chosun Biz",https://news.google.com/rss/articles/CBMiigFBVV95cUxOODhleVV0V1lfNmlMRkNzRUlfd21aRnJQSHFQTmhxQ3JiZm8tUlcwdF93bk5ERFhuUzk2aFAtNm1ZWXRDOVlfQUlZLWlLMnlIWW1nN1paYVVaNU5TYmJTdktaa2xVNDRadTNMRThaZ2ZnLWZDcEhKeTRUNzFLLVJYT1BCZ2hidVNpU0HSAZ4BQVVfeXFMTlVMaHp5OEpzRU9kbG1CVlBUNlV2c3Jtd3JMQXpGbG9XdnN6M0JlVkROeFRheVowNEc2TU1xdkxvUHRwbkpiSXJfYWw0d3hwMHFhV29MelRPZXV0LVNGbTRtQnViVDBEZGRrdGswMlRpWXZfTjdSTWhSN2NWRVRhRDRNNjdGWDVoVVl4S3UtYTNWdnp4N1MwOWhQRnpwV2c?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-30 09:55,2025-10-30 14:01,news.google.com
고용노동부,"[산업안전 뉴스] 태도 바꾼 런던베이글...노동부 근로감독 착수에 ""유족께 사과"" - 아웃소싱타임스",https://news.google.com/rss/articles/CBMickFVX3lxTFBNN1VNWHpHZm1ITmtZR3RoTTFMRUhDWFpvb3c2MU02VGtBY2dlbC1ma1NEakEyQXg3S2dYU2JrTGtXV2NLZjhKM1VnUklUcG5GQ0tQTnB0MHNjRVNCSjhKNF80LTB4N04xbEVKazZzUWVxQQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-30 10:40,2025-10-30 14:01,news.google.com
고용노동부,오늘 노동부 국감 마무리…기업 대표 증인들 대거 불출석 - 뉴시스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE55Y05fSm03ZW8zdDc1YldVYU1VdV9mOEFOSzdPU0FFSTlQNy04Umh3SGM3VjQ1TmpvWEF4cGdTQVdkaUpOMHpFTDR2dXl6Rk9UN210MjlUT2syMllDcGVKTtIBeEFVX3lxTE9sU1JKUDBwMmg1U04wSE14ejFkZUl0NGc1THd1bkI2cW0yNVN6UkZzbEVPaEpPUnAyWDBlV1dUN3ItdFNyS0NVOFJnazFaWGFNSzU4RDgyU1NFYXZRVzd2Z25fb3VaQjFVZVpKMjdCd2xQbk81QjFJeQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-30 06:01,2025-10-30 14:01,news.google.com
고용노동부,"노동부·경찰, '6명 사상' 폭발사고 SK에너지 압수수색 - 프레시안",https://news.google.com/rss/articles/CBMia0FVX3lxTE9SSU5nUzNlV1BzU2pPVXB6R2R3NUQxV3J3MFNOTWlFYWowUjNBRVhDWHdLdTl3U2xTOWdTdEFLSHl3U0xoc21EZzNQY2xMa2E3VzI5SGQ4eTRza3Y0Q1g0bWdQTlYwbGxwZ3ow?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-30 10:37,2025-10-30 14:01,news.google.com
고용노동부,"중앙대병원, 사내하도급 근로자 고용안정 가이드라인 준수 나선다 - 보건신문",https://news.google.com/rss/articles/CBMiY0FVX3lxTE82MkV0anZ6aDU0RVFDTlByNWNES2luT1VKRVVTMmpaaGNvdW5PdmNhc19hazM4M282ZGpsSDFvbktNM2l4QnNVcVVQV1poVHZTQU02VUZBZ3E1LWdVTmNOWXJ0aw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-30 11:09,2025-10-30 14:01,news.google.com
고용노동부,"""노동부 안전디자인 사업, 도색 사업 불과"" - 안전신문",https://news.google.com/rss/articles/CBMib0FVX3lxTE14T3YyeGZvb3VSUWZwY0pCRG9TYnFCX2lQdEdSNDFMSHc3bEZlM2pFZDY2SS11Y1hoVmIzX2dNTU0wZ3p6eWxFNGpBVXFRVm5uc3kzVk1GajdBc0ttSG9UcDl0b1dydjEwZlNRaTBLQQ?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-30 12:48,2025-10-30 14:01,news.google.com
한국산업인력공단,"한국산업인력공단, ‘2026년도 과정평가형 국가기술자격 교육·훈련과정’ 운영기관 모집… 208개 종목 대상 - 한국대학신문",https://news.google.com/rss/articles/CBMiZkFVX3lxTFB2c3F2UW81eEdpeFhINTJ4YlFQOFFYa1R5LXBmR3hRZUM4eDhkbmtOZHZfQW81UmhpWnBWNXRfZU9ROWdPWmdsZXpyQ3JlWk4zZl9HVXJCd05EYjlGd1U0cjNUYTZ4Zw?oc=5&hl=en-US&gl=US&ceid=US:en,2025-07-09 16:00,2025-10-30 14:01,news.google.com
고용노동부,"김영훈 장관 ""새벽배송 전면금지 신중 검토해야…지속적 야간노동 규제 필요성엔 공감"" [李정부 첫 국감] - 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTE5iM2NhRGQ2SC1zS3hIdkNfZWZvck1KbFJBM25wRTF1empMcTI1UkczTm1mcVRzYkhDRGhOUUZ5VzVWVWYxQ0lYSjRQX3RFbWpBMFRoRnlmb21kZ9IBXkFVX3lxTE9xX21GeTFTSVBwRzBhX2ZVbUlVM3lMVVNvTlhUNXRxcHA5b0JETmhsbF9EaEtmYS1KN3pSa3hPTTkzYmNiSXpLakNIcUxLLU9tY3Q4bjMzLTNIQnI4VWc?oc=5&hl=en-US&gl=US&ceid=US:en,2025-10-30 11:48,2025-10-30 14:01,news.google.com
